"OID","Country or Area","Year","Description","Magnitude","Value"
"74493I..ZF...","TUNISIA","1992","CHANGES IN INVENTORIES","TUNISIAN DINARS","272700000"
"74493E..ZF...","TUNISIA","1991","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","2892300000"
"74493I..ZF...","TUNISIA","1991","CHANGES IN INVENTORIES","TUNISIAN DINARS","233800000"
"74493E..ZF...","TUNISIA","1990","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","2634800000"
"74493I..ZF...","TUNISIA","1990","CHANGES IN INVENTORIES","TUNISIAN DINARS","292800000"
"74493E..ZF...","TUNISIA","1989","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","2157000000"
"74493I..ZF...","TUNISIA","1989","CHANGES IN INVENTORIES","TUNISIAN DINARS","136100000"
"74493E..ZF...","TUNISIA","1988","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","1680000000"
"74493I..ZF...","TUNISIA","1988","CHANGES IN INVENTORIES","TUNISIAN DINARS","4900000"
"74493E..ZF...","TUNISIA","1987","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","1620000000"
"74493I..ZF...","TUNISIA","1987","CHANGES IN INVENTORIES","TUNISIAN DINARS","27400000"
"74493E..ZF...","TUNISIA","1986","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","1685000000"
"74493I..ZF...","TUNISIA","1986","CHANGES IN INVENTORIES","TUNISIAN DINARS","-36200000"
"74493E..ZF...","TUNISIA","1985","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","1850000000"
"74493I..ZF...","TUNISIA","1985","CHANGES IN INVENTORIES","TUNISIAN DINARS","-15000000"
"74493E..ZF...","TUNISIA","1984","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","1920000000"
"74493I..ZF...","TUNISIA","1984","CHANGES IN INVENTORIES","TUNISIAN DINARS","75000000"
"74493E..ZF...","TUNISIA","1983","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","1750000000"
"74493I..ZF...","TUNISIA","1983","CHANGES IN INVENTORIES","TUNISIAN DINARS","-140000000"
"74493E..ZF...","TUNISIA","1982","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","1635000000"
"74493I..ZF...","TUNISIA","1982","CHANGES IN INVENTORIES","TUNISIAN DINARS","-115700000"
"74493E..ZF...","TUNISIA","1981","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","1290000000"
"74493I..ZF...","TUNISIA","1981","CHANGES IN INVENTORIES","TUNISIAN DINARS","55500000"
"74493E..ZF...","TUNISIA","1980","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","982000000"
"74493I..ZF...","TUNISIA","1980","CHANGES IN INVENTORIES","TUNISIAN DINARS","36900000"
"74493E..ZF...","TUNISIA","1979","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","894000000"
"74493I..ZF...","TUNISIA","1979","CHANGES IN INVENTORIES","TUNISIAN DINARS","-27000000"
"74493E..ZF...","TUNISIA","1978","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","765000000"
"74493I..ZF...","TUNISIA","1978","CHANGES IN INVENTORIES","TUNISIAN DINARS","-7000000"
"74493E..ZF...","TUNISIA","1977","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","665000000"
"74493I..ZF...","TUNISIA","1977","CHANGES IN INVENTORIES","TUNISIAN DINARS","-5000000"
"74493E..ZF...","TUNISIA","1976","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","558000000"
"74493I..ZF...","TUNISIA","1976","CHANGES IN INVENTORIES","TUNISIAN DINARS","20000000"
"74493E..ZF...","TUNISIA","1975","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","461000000"
"74493I..ZF...","TUNISIA","1975","CHANGES IN INVENTORIES","TUNISIAN DINARS","85000000"
"74493E..ZF...","TUNISIA","1974","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","315400000"
"74493I..ZF...","TUNISIA","1974","CHANGES IN INVENTORIES","TUNISIAN DINARS","36000000"
"74493E..ZF...","TUNISIA","1973","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","247800000"
"74493I..ZF...","TUNISIA","1973","CHANGES IN INVENTORIES","TUNISIAN DINARS","-4800000"
"74493E..ZF...","TUNISIA","1972","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","214000000"
"74493I..ZF...","TUNISIA","1972","CHANGES IN INVENTORIES","TUNISIAN DINARS","18500000"
"74493E..ZF...","TUNISIA","1971","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","167800000"
"74493I..ZF...","TUNISIA","1971","CHANGES IN INVENTORIES","TUNISIAN DINARS","10000000"
"74493E..ZF...","TUNISIA","1970","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","150800000"
"74493I..ZF...","TUNISIA","1970","CHANGES IN INVENTORIES","TUNISIAN DINARS","-1400000"
"74493E..ZF...","TUNISIA","1969","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","148000000"
"74493I..ZF...","TUNISIA","1969","CHANGES IN INVENTORIES","TUNISIAN DINARS","7800000"
"74493E..ZF...","TUNISIA","1968","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","136900000"
"74493I..ZF...","TUNISIA","1968","CHANGES IN INVENTORIES","TUNISIAN DINARS","9100000"
"74493E..ZF...","TUNISIA","1967","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","134300000"
"74493I..ZF...","TUNISIA","1967","CHANGES IN INVENTORIES","TUNISIAN DINARS","8900000"
"74493E..ZF...","TUNISIA","1966","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","130800000"
"74493I..ZF...","TUNISIA","1966","CHANGES IN INVENTORIES","TUNISIAN DINARS","7400000"
"74493E..ZF...","TUNISIA","1965","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","145000000"
"74493I..ZF...","TUNISIA","1965","CHANGES IN INVENTORIES","TUNISIAN DINARS","300000"
"74493E..ZF...","TUNISIA","1964","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","120400000"
"74493I..ZF...","TUNISIA","1964","CHANGES IN INVENTORIES","TUNISIAN DINARS","-4700000"
"74493E..ZF...","TUNISIA","1963","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","94300000"
"74493I..ZF...","TUNISIA","1963","CHANGES IN INVENTORIES","TUNISIAN DINARS","9600000"
"74493E..ZF...","TUNISIA","1962","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","76900000"
"74493I..ZF...","TUNISIA","1962","CHANGES IN INVENTORIES","TUNISIAN DINARS","12100000"
"74493E..ZF...","TUNISIA","1961","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","68300000"
"74493I..ZF...","TUNISIA","1961","CHANGES IN INVENTORIES","TUNISIAN DINARS","8200000"
"74493E..ZF...","TUNISIA","1960","GROSS FIXED CAPITAL FORMATION","TUNISIAN DINARS","59500000"
"74493I..ZF...","TUNISIA","1960","CHANGES IN INVENTORIES","TUNISIAN DINARS","-11000000"
"18693E..ZF...","TURKEY","2009","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","160613000000"
"18693I..ZF...","TURKEY","2009","CHANGES IN INVENTORIES","NEW LIRAS","-18942400000"
"18693E..ZF...","TURKEY","2008","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","189094000000"
"18693I..ZF...","TURKEY","2008","CHANGES IN INVENTORIES","NEW LIRAS","17949500000"
"18693E..ZF...","TURKEY","2007","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","180598000000"
"18693I..ZF...","TURKEY","2007","CHANGES IN INVENTORIES","NEW LIRAS","-2961140000"
"18693E..ZF...","TURKEY","2006","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","169045000000"
"18693I..ZF...","TURKEY","2006","CHANGES IN INVENTORIES","NEW LIRAS","-1782720000"
"18693E..ZF...","TURKEY","2005","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","136475000000"
"18693I..ZF...","TURKEY","2005","CHANGES IN INVENTORIES","NEW LIRAS","-6756350000"
"18693E..ZF...","TURKEY","2004","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","113717000000"
"18693I..ZF...","TURKEY","2004","CHANGES IN INVENTORIES","NEW LIRAS","-5319660000"
"18693E..ZF...","TURKEY","2003","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","77366500000"
"18693I..ZF...","TURKEY","2003","CHANGES IN INVENTORIES","NEW LIRAS","2660220000"
"18693E..ZF...","TURKEY","2002","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","58601700000"
"18693I..ZF...","TURKEY","2002","CHANGES IN INVENTORIES","NEW LIRAS","3131330000"
"18693E..ZF...","TURKEY","2001","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","38293800000"
"18693I..ZF...","TURKEY","2001","CHANGES IN INVENTORIES","NEW LIRAS","-2058290000"
"18693E..ZF...","TURKEY","2000","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","33986600000"
"18693I..ZF...","TURKEY","2000","CHANGES IN INVENTORIES","NEW LIRAS","622906000"
"18693E..ZF...","TURKEY","1999","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","19809600000"
"18693I..ZF...","TURKEY","1999","CHANGES IN INVENTORIES","NEW LIRAS","193060000"
"18693E..ZF...","TURKEY","1998","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","16046700000"
"18693I..ZF...","TURKEY","1998","CHANGES IN INVENTORIES","NEW LIRAS","-522260000"
"18693E..ZF...","TURKEY","1997","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","7618370000"
"18693I..ZF...","TURKEY","1997","CHANGES IN INVENTORIES","NEW LIRAS","-377450000"
"18693E..ZF...","TURKEY","1996","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","3706410000"
"18693I..ZF...","TURKEY","1996","CHANGES IN INVENTORIES","NEW LIRAS","-79650000"
"18693E..ZF...","TURKEY","1995","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","1850300000"
"18693I..ZF...","TURKEY","1995","CHANGES IN INVENTORIES","NEW LIRAS","127150000"
"18693E..ZF...","TURKEY","1994","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","952320000"
"18693I..ZF...","TURKEY","1994","CHANGES IN INVENTORIES","NEW LIRAS","-121410000"
"18693E..ZF...","TURKEY","1993","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","525500000"
"18693I..ZF...","TURKEY","1993","CHANGES IN INVENTORIES","NEW LIRAS","21620000"
"18693E..ZF...","TURKEY","1992","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","258400000"
"18693I..ZF...","TURKEY","1992","CHANGES IN INVENTORIES","NEW LIRAS","2460000"
"18693E..ZF...","TURKEY","1991","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","150160000"
"18693I..ZF...","TURKEY","1991","CHANGES IN INVENTORIES","NEW LIRAS","-6980000"
"18693E..ZF...","TURKEY","1990","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","89890000"
"18693I..ZF...","TURKEY","1990","CHANGES IN INVENTORIES","NEW LIRAS","5790000"
"18693E..ZF...","TURKEY","1989","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","51850000"
"18693I..ZF...","TURKEY","1989","CHANGES IN INVENTORIES","NEW LIRAS","1520000"
"18693E..ZF...","TURKEY","1988","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","33740000"
"18693I..ZF...","TURKEY","1988","CHANGES IN INVENTORIES","NEW LIRAS","-1250000"
"18693E..ZF...","TURKEY","1987","GROSS FIXED CAPITAL FORMATION","NEW LIRAS","18491000"
"18693I..ZF...","TURKEY","1987","CHANGES IN INVENTORIES","NEW LIRAS","688000"
"74693E..ZF...","UGANDA","2008","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","5671900000000"
"74693I..ZF...","UGANDA","2008","CHANGES IN INVENTORIES","UGANDA SHILLINGS","77086600000"
"74693E..ZF...","UGANDA","2007","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","5304160000000"
"74693I..ZF...","UGANDA","2007","CHANGES IN INVENTORIES","UGANDA SHILLINGS","62094000000"
"74693E..ZF...","UGANDA","2006","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","4126370000000"
"74693I..ZF...","UGANDA","2006","CHANGES IN INVENTORIES","UGANDA SHILLINGS","53181700000"
"74693E..ZF...","UGANDA","2005","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","3812590000000"
"74693I..ZF...","UGANDA","2005","CHANGES IN INVENTORIES","UGANDA SHILLINGS","41974900000"
"74693E..ZF...","UGANDA","2004","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","3300090000000"
"74693I..ZF...","UGANDA","2004","CHANGES IN INVENTORIES","UGANDA SHILLINGS","18191400000"
"74693E..ZF...","UGANDA","2003","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","2742810000000"
"74693I..ZF...","UGANDA","2003","CHANGES IN INVENTORIES","UGANDA SHILLINGS","51637400000"
"74693E..ZF...","UGANDA","2002","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","2182000000000"
"74693I..ZF...","UGANDA","2002","CHANGES IN INVENTORIES","UGANDA SHILLINGS","40875700000"
"74693E..ZF...","UGANDA","2001","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","1959520000000"
"74693I..ZF...","UGANDA","2001","CHANGES IN INVENTORIES","UGANDA SHILLINGS","38065800000"
"74693E..ZF...","UGANDA","2000","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","1744410000000"
"74693I..ZF...","UGANDA","2000","CHANGES IN INVENTORIES","UGANDA SHILLINGS","40936000000"
"74693E..ZF...","UGANDA","1999","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","1728010000000"
"74693I..ZF...","UGANDA","1999","CHANGES IN INVENTORIES","UGANDA SHILLINGS","15791100000"
"74693E..ZF...","UGANDA","1998","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","1433460000000"
"74693I..ZF...","UGANDA","1998","CHANGES IN INVENTORIES","UGANDA SHILLINGS","30877000000"
"74693E..ZF...","UGANDA","1997","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","1176960000000"
"74693I..ZF...","UGANDA","1997","CHANGES IN INVENTORIES","UGANDA SHILLINGS","21319700000"
"74693E..ZF...","UGANDA","1996","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","1101310000000"
"74693I..ZF...","UGANDA","1996","CHANGES IN INVENTORIES","UGANDA SHILLINGS","-7539000000"
"74693E..ZF...","UGANDA","1995","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","1008790000000"
"74693I..ZF...","UGANDA","1995","CHANGES IN INVENTORIES","UGANDA SHILLINGS","-5190000000"
"74693E..ZF...","UGANDA","1994","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","762355000000"
"74693I..ZF...","UGANDA","1994","CHANGES IN INVENTORIES","UGANDA SHILLINGS","-27115000000"
"74693E..ZF...","UGANDA","1993","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","639262000000"
"74693I..ZF...","UGANDA","1993","CHANGES IN INVENTORIES","UGANDA SHILLINGS","3107000000"
"74693E..ZF...","UGANDA","1992","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","547106000000"
"74693I..ZF...","UGANDA","1992","CHANGES IN INVENTORIES","UGANDA SHILLINGS","-5460000000"
"74693E..ZF...","UGANDA","1991","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","362871000000"
"74693I..ZF...","UGANDA","1991","CHANGES IN INVENTORIES","UGANDA SHILLINGS","1099000000"
"74693E..ZF...","UGANDA","1990","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","228129000000"
"74693I..ZF...","UGANDA","1990","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1989","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","128343000000"
"74693I..ZF...","UGANDA","1989","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1988","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","69030000000"
"74693I..ZF...","UGANDA","1988","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1987","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","26581000000"
"74693I..ZF...","UGANDA","1987","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1986","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","5911000000"
"74693I..ZF...","UGANDA","1986","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1985","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","2124000000"
"74693I..ZF...","UGANDA","1985","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1984","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","907000000"
"74693I..ZF...","UGANDA","1984","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1983","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","554000000"
"74693I..ZF...","UGANDA","1983","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1982","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","407000000"
"74693I..ZF...","UGANDA","1982","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"74693E..ZF...","UGANDA","1981","GROSS FIXED CAPITAL FORMATION","UGANDA SHILLINGS","278000000"
"74693I..ZF...","UGANDA","1981","CHANGES IN INVENTORIES","UGANDA SHILLINGS","0"
"92693E..ZF...","UKRAINE","2009","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","164971000000"
"92693I..ZF...","UKRAINE","2009","CHANGES IN INVENTORIES","HRYVNIAS","-8491000000"
"92693E..ZF...","UKRAINE","2008","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","258533000000"
"92693I..ZF...","UKRAINE","2008","CHANGES IN INVENTORIES","HRYVNIAS","15457000000"
"92693E..ZF...","UKRAINE","2007","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","198633000000"
"92693I..ZF...","UKRAINE","2007","CHANGES IN INVENTORIES","HRYVNIAS","4685000000"
"92693E..ZF...","UKRAINE","2006","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","134085000000"
"92693I..ZF...","UKRAINE","2006","CHANGES IN INVENTORIES","HRYVNIAS","655000000"
"92693E..ZF...","UKRAINE","2005","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","97140000000"
"92693I..ZF...","UKRAINE","2005","CHANGES IN INVENTORIES","HRYVNIAS","2736000000"
"92693E..ZF...","UKRAINE","2004","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","77953000000"
"92693I..ZF...","UKRAINE","2004","CHANGES IN INVENTORIES","HRYVNIAS","-4883000000"
"92693E..ZF...","UKRAINE","2003","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","55190000000"
"92693I..ZF...","UKRAINE","2003","CHANGES IN INVENTORIES","HRYVNIAS","3661000000"
"92693E..ZF...","UKRAINE","2002","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","43385000000"
"92693I..ZF...","UKRAINE","2002","CHANGES IN INVENTORIES","HRYVNIAS","2209000000"
"92693E..ZF...","UKRAINE","2001","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","40296000000"
"92693I..ZF...","UKRAINE","2001","CHANGES IN INVENTORIES","HRYVNIAS","4229000000"
"92693E..ZF...","UKRAINE","2000","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","33573000000"
"92693I..ZF...","UKRAINE","2000","CHANGES IN INVENTORIES","HRYVNIAS","-42000000"
"92693E..ZF...","UKRAINE","1999","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","25265000000"
"92693I..ZF...","UKRAINE","1999","CHANGES IN INVENTORIES","HRYVNIAS","-2519000000"
"92693E..ZF...","UKRAINE","1998","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","20229000000"
"92693I..ZF...","UKRAINE","1998","CHANGES IN INVENTORIES","HRYVNIAS","1128000000"
"92693E..ZF...","UKRAINE","1997","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","18677000000"
"92693I..ZF...","UKRAINE","1997","CHANGES IN INVENTORIES","HRYVNIAS","1346000000"
"92693E..ZF...","UKRAINE","1996","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","17014000000"
"92693I..ZF...","UKRAINE","1996","CHANGES IN INVENTORIES","HRYVNIAS","1467000000"
"92693E..ZF...","UKRAINE","1995","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","12759400000"
"92693I..ZF...","UKRAINE","1995","CHANGES IN INVENTORIES","HRYVNIAS","1787340000"
"92693E..ZF...","UKRAINE","1994","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","2858200000"
"92693I..ZF...","UKRAINE","1994","CHANGES IN INVENTORIES","HRYVNIAS","1394890000"
"92693E..ZF...","UKRAINE","1993","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","363490000"
"92693I..ZF...","UKRAINE","1993","CHANGES IN INVENTORIES","HRYVNIAS","174630000"
"92693E..ZF...","UKRAINE","1992","GROSS FIXED CAPITAL FORMATION","HRYVNIAS","13810000"
"92693I..ZF...","UKRAINE","1992","CHANGES IN INVENTORIES","HRYVNIAS","3530000"
"46693E..ZF...","UNITED ARAB EMIRATES","2007","GROSS FIXED CAPITAL FORMATION","DIRHAMS","148479000000"
"46693I..ZF...","UNITED ARAB EMIRATES","2007","CHANGES IN INVENTORIES","DIRHAMS","7435000000"
"46693E..ZF...","UNITED ARAB EMIRATES","2006","GROSS FIXED CAPITAL FORMATION","DIRHAMS","120999000000"
"46693I..ZF...","UNITED ARAB EMIRATES","2006","CHANGES IN INVENTORIES","DIRHAMS","6663000000"
"46693E..ZF...","UNITED ARAB EMIRATES","2005","GROSS FIXED CAPITAL FORMATION","DIRHAMS","93798000000"
"46693I..ZF...","UNITED ARAB EMIRATES","2005","CHANGES IN INVENTORIES","DIRHAMS","5724000000"
"46693E..ZF...","UNITED ARAB EMIRATES","2004","GROSS FIXED CAPITAL FORMATION","DIRHAMS","81255000000"
"46693I..ZF...","UNITED ARAB EMIRATES","2004","CHANGES IN INVENTORIES","DIRHAMS","3392000000"
"46693E..ZF...","UNITED ARAB EMIRATES","2003","GROSS FIXED CAPITAL FORMATION","DIRHAMS","73105000000"
"46693I..ZF...","UNITED ARAB EMIRATES","2003","CHANGES IN INVENTORIES","DIRHAMS","2950000000"
"46693E..ZF...","UNITED ARAB EMIRATES","2002","GROSS FIXED CAPITAL FORMATION","DIRHAMS","62404000000"
"46693I..ZF...","UNITED ARAB EMIRATES","2002","CHANGES IN INVENTORIES","DIRHAMS","2870000000"
"46693E..ZF...","UNITED ARAB EMIRATES","2001","GROSS FIXED CAPITAL FORMATION","DIRHAMS","60178000000"
"46693I..ZF...","UNITED ARAB EMIRATES","2001","CHANGES IN INVENTORIES","DIRHAMS","2792000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1998","GROSS FIXED CAPITAL FORMATION","DIRHAMS","49154000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1998","CHANGES IN INVENTORIES","DIRHAMS","2180000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1997","GROSS FIXED CAPITAL FORMATION","DIRHAMS","48757000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1997","CHANGES IN INVENTORIES","DIRHAMS","2150000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1996","GROSS FIXED CAPITAL FORMATION","DIRHAMS","40940000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1996","CHANGES IN INVENTORIES","DIRHAMS","2300000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1995","GROSS FIXED CAPITAL FORMATION","DIRHAMS","39790000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1995","CHANGES IN INVENTORIES","DIRHAMS","2140000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1994","GROSS FIXED CAPITAL FORMATION","DIRHAMS","37500000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1994","CHANGES IN INVENTORIES","DIRHAMS","2020000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1993","GROSS FIXED CAPITAL FORMATION","DIRHAMS","36360000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1993","CHANGES IN INVENTORIES","DIRHAMS","1900000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1992","GROSS FIXED CAPITAL FORMATION","DIRHAMS","29802000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1992","CHANGES IN INVENTORIES","DIRHAMS","1633000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1991","GROSS FIXED CAPITAL FORMATION","DIRHAMS","25790000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1991","CHANGES IN INVENTORIES","DIRHAMS","1420000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1990","GROSS FIXED CAPITAL FORMATION","DIRHAMS","24064000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1990","CHANGES IN INVENTORIES","DIRHAMS","1252000000"
"46693E..ZF...","UNITED ARAB EMIRATES","1989","GROSS FIXED CAPITAL FORMATION","DIRHAMS","22400000000"
"46693I..ZF...","UNITED ARAB EMIRATES","1989","CHANGES IN INVENTORIES","DIRHAMS","1200000000"
